2025-06-17 02:11:36, Archivo cargado: plantilla - plantilla.csv
2025-06-17 02:11:56, Archivo cargado: plantilla - plantilla.csv
2025-06-17 02:15:45, Archivo cargado: plantilla - plantilla.csv
2025-06-17 02:16:40, Archivo cargado: plantilla - plantilla.csv
2025-06-17 02:27:34, Archivo cargado: plantilla - plantilla.csv
2025-06-18 21:30:47, Archivo cargado: plantilla - plantilla.csv
2025-06-18 21:31:12, Archivo cargado: plantilla - plantilla.csv
2025-06-18 21:39:36, Archivo cargado: plantilla - plantilla.csv, Registros insertados: 10
